pt1_cam1_Z,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_Z,pt2_cam2_X,pt2_cam2_Y
415.765801,528.348432,423.168972,387.812634,817.625342,435.078848
415.98,527.96,423.05,388.01,817.269993,435.342035
415.97,527.91,423.11,388.374017,817.092319,438.500269
415.99,527.86,423.19,388.01,817.092319,438.500269
416.03,527.83,423.26,387.624553,816.73697,440.342572
416.11,527.699345,424.130453,388,816.73697,440.342572
416.1,527.96,424.04,387.624553,816.559296,441.921689
416.09,527.86,424.25,388.01,816.559296,441.921689
416.1,527.85,424.18,388.374017,816.026272,445.079922
416.11,527.1945,425.305597,388.02,816.026272,445.079922
416.15,526.95,425.16,390.872229,815.493249,445.869481
416.34,526.94,425.09,391.371872,815.315575,447.185412
416.33,526.91,425.13,391.371872,815.315575,447.185412
416.33,526.86,425.18,391,814.249528,447.448598
416.31,526.79,425.27,391.371872,814.249528,447.448598
416.3,526.329051,425.626091,391.371872,814.071854,447.97497
416.3,525.96,426.04,388.873659,813.361156,450.870018
416.31,525.89,426.08,390.372587,813.361156,450.870018
416.54,525.85,426.12,390.622408,813.361156,450.870018
416.68,525.8,426.17,390.622408,813.361156,451.133204
416.68,525.75,426.23,391.12205,813.005807,451.133204
416.69,525.66,426.33,391.12205,812.117435,452.975507
416.73,525.3,426.72,391.12205,812.117435,452.975507
416.89,524.98,426.98,391.12205,812.117435,452.975507
416.88,524.94,427,391.01,812.117435,452.975507
416.88,524.89,427.02,391.871514,811.584412,456.133741
416.88,524.84,427.05,391.871514,810.518366,456.396927
416.89,524.79,427.06,392.870799,810.518366,456.396927
416.9,524.73,427.09,392.620978,810.518366,456.396927
416.94,524.65,427.13,392.870799,810.518366,456.396927
416.98,524.55,427.18,392.870799,810.441224,457.292429
417.09,524.04,427.57,393.620263,810.520191,457.292429
417.07,523.93,427.8,393.620263,810.204325,457.292429
417.06,523.87,427.81,394.619548,809.809493,457.058486
417.03,523.79,427.83,390.622408,809.809493,457.058486
417.02,523.71,427.86,390.622408,809.493628,457.058486
417.02,523.59,427.9,390.872229,808.624997,457.409401
417.04,523.16,428.06,391.12205,807.6774,456.941514
417.06,523.1,428.06,391.12205,807.6774,456.941514
417.17,523.05,428.05,391.371872,807.282568,456.590599
417.17,523,428.04,391.371872,807.361535,456.590599
417.16,522.94,428.03,391.371872,807.361535,456.590599
417.15,522.89,428.02,391.371872,807.282568,456.122713
417.17,522.83,428,391.371872,806.729803,454.719053
417.2,522.76,427.98,390.872229,806.80877,455.18694
417.23,522.66,427.98,390.872229,807.045669,454.368138
417.27,522.54,427.96,390.872229,807.045669,454.251167
417.46,522.11,428.08,390.872229,807.124635,453.432365
417.63,522.05,428.05,390.622408,806.887736,452.145678
417.65,521.99,428.02,390.622408,806.729803,451.092933
417.65,521.92,427.99,390.622408,806.729803,450.391103
417.66,521.85,427.96,390.622408,806.571871,449.104415
417.69,521.76,427.93,388.623838,806.887736,448.051671
417.83,521.64,427.91,388.623838,807.045669,447.466812
417.8,521.47,427.92,388.623838,806.729803,446.531039
417.79,521.09,428,388.623838,807.440501,445.712238
417.79,521.02,427.96,388.623838,807.756367,445.478295
417.79,520.96,427.9,388.623838,807.282568,443.72372
417.8,520.9,427.85,388.124196,807.673106,443.454132
417.82,520.83,427.77,388.124196,808.199548,442.518359
417.85,520.78,427.67,391.516718,808.936568,441.894511
417.9,520.75,427.53,391.516718,808.620703,441.426624
418.01,520.81,427.14,391.516718,808.725991,440.490851
418.02,520.69,427.08,391.516718,809.08,439.23
418.02,520.53,427.04,391.516718,808.99,438.1
418.03,520.08,427.14,390.036295,808.98,437.17
418.03,520.01,427.07,388.259789,808.725991,436.435835
418.03,519.94,427.01,388.259789,808.725991,435.032175
418.04,519.86,426.93,388.259789,809.252434,434.720251
418.09,519.78,426.86,388.555873,809.252434,432.848705
418.23,519.67,426.79,387.66762,809.147145,431.912932
418.2,519.52,426.77,389.444127,808.936568,430.821197
418.19,519.12,426.85,389.444127,809.041857,430.041386
418.18,519.04,426.75,389.444127,809.357722,428.637726
418.18,518.99,426.61,389.444127,809.673588,429.261575
418.18,519.03,426.21,389.444127,809.778876,428.013878
418.2,518.97,426.11,389.444127,809.778876,426.454256
418.21,518.91,426.02,390.036295,809.673588,426.142332
418.26,518.82,425.94,390.036295,809.989454,425.674445
418.52,518.74,425.86,390.036295,809.95,425.08
418.69,518.64,425.78,390.036295,809.94,424.25
418.7,518.49,425.75,389.740211,809.9,423.35
418.72,518.09,425.81,389.444127,810.05,422.71
418.73,518.04,425.68,390.036295,810.04,421.93
418.74,518,425.52,390.036295,809.95,421.03
418.78,518.04,425.17,390.036295,809.86,420.14
418.94,517.97,425.09,391.220633,809.8,419.31
418.92,517.89,425.01,391.220633,809.94,418.71
418.9,517.82,424.93,391.220633,809.94,417.97
418.89,517.74,424.84,390.628464,809.88,417.11
418.89,517.67,424.75,390.628464,809.88,416.36
418.89,517.52,424.71,388.555873,810.03,415.87
418.9,517.09,424.78,389.148042,809.92,415.1
418.91,517.04,424.65,390.924549,808.805035,413.905236
418.93,517.02,424.47,390.924549,808.15,413.03
418.99,517.03,424.18,390.628464,807.3,412.13
419.1,516.97,424.09,390.628464,807.71,411.8
419.1,516.91,424.01,390.628464,807.98,411.18
419.09,516.83,423.94,389.444127,808.07,410.83
419.09,516.77,423.87,389.444127,807.89,410.06
419.08,516.72,423.79,389.444127,807.96,409.74
419.08,516.63,423.75,391.220633,807.79,409.11
419.08,516.52,423.69,391.220633,807.541572,407.4588
419.07,516.09,423.8,391.220633,807.26,406.22
419.07,516.05,423.69,391.220633,807.26,405.89
419.07,516.01,423.58,391.220633,807.12,405.31
419.22,516.06,423.25,389.740211,807.11,405.01
419.22,516.03,423.17,389.740211,807.11,404.74
419.21,515.99,423.12,389.740211,806.94,404.06
419.2,515.94,423.08,389.740211,806.82,403.67
419.19,515.9,423.03,389.740211,806.68,403.26
419.18,515.86,422.99,389.740211,806.65,402.95
419.17,515.81,422.95,389.740211,806.55,402.81
419.16,515.75,422.88,390.036295,805.97,402.6
419.16,515.69,422.83,390.036295,805.72,401.75
419.18,515.58,422.84,391.220633,805.47,401.35
419.19,515.14,423,391.220633,805.576186,400.388515
419.21,515.08,422.98,391.220633,805.79,399.93
419.4,515.05,422.94,390.924549,805.88,399.56
419.58,515.01,422.91,390.924549,806.02,399.12
419.52,514.98,422.88,390.924549,805.83,399.03
419.51,514.94,422.86,390.628464,805.63,398.99
419.32,514.89,422.84,390.924549,804.96,398.99
419.31,514.86,422.83,390.924549,804.39,399.01
419.29,514.81,422.83,390.924549,804.19,399.01
419.28,514.77,422.82,391.220633,804.1,398.99
419.28,514.72,422.83,391.220633,804.01,398.99
419.29,514.69,422.82,391.220633,803.94,399
419.32,514.62,422.85,391.220633,803.9,399.01
419.58,514.463938,422.437268,391.220633,803.85,399.01
419.72,513.98,422,389.444127,803.81,399.04
419.71,513.95,422.02,389.444127,801.505029,397.061322
419.72,513.92,422.04,389.444127,800.32,398.31
419.71,513.89,422.06,389.444127,799.36,399.19
419.71,513.85,422.08,389.444127,800.662721,398.10107
419.72,514.463938,422.812423,386.779367,799.820413,398.724918
419.74,514.15,422.97,386.779367,799.14,399.97
419.91,513.98,423.05,387.371536,798.3,401.14
419.9,513.95,423.09,387.371536,799.680028,399.556716
419.89,513.94,423.12,388.851958,799.399258,399.972616
419.88,513.91,423.18,388.851958,799.46,400.15
419.88,513.89,423.24,389.148042,799.22,400.9
419.88,513.856106,423.862856,389.444127,798.91,401.94
419.88,513.99,424.04,389.444127,798.73,402.81
419.89,513.97,424.08,389.444127,798.88,403.34
419.9,513.95,424.14,389.444127,798.91,403.95
419.92,513.93,424.23,389.444127,798.82,404.88
419.95,513.501537,424.763228,389.444127,798.74,405.82
420.06,513.81,425.13,389.740211,798.72,406.69
420.06,513.94,425.3,390.036295,798.86,407.49
420.05,513.91,425.43,390.036295,799.02,408.21
420.05,513.86,425.58,390.33238,799.01,409.22
420.04,513.8,425.73,391.516718,799.03,410.15
420.07,513.77,425.82,391.516718,799.07,411.17
420.06,513.74,425.91,391.516718,799.07,412.53
420.06,513.72,425.99,391.516718,798.93,413.99
420.06,513.71,426.06,392.701055,799.02,415.08
420.06,512.944357,426.263848,392.701055,799.02,416.36
420.19,512.83,426.11,391.516718,798.89,417.77
420.17,512.99,426.13,391.516718,798.97,418.87
420.17,512.96,426.24,391.516718,798.99,420.07
420.17,512.539136,427.314282,391.516718,798.99,421.32
420.17,512.74,427.27,391.516718,799.02,422.43
420.18,512.97,427.12,392.404971,799,423.75
420.19,512.96,427.19,392.404971,798.99,424.88
420.19,512.93,427.28,392.701055,799,426.05
420.19,512.9,427.39,392.701055,799,427.13
420.19,511.779345,428.214654,392.701055,798.99,428.12
420.3,511.79,428.24,392.701055,798.97,429.34
420.29,511.97,428.12,392.701055,798.88,430.53
420.28,511.93,428.22,392.701055,799.680028,434.284292
420.27,511.89,428.3,392.701055,799.96,435.03
420.25,511.84,428.41,392.701055,799.91,436.02
420.24,511.63,428.81,392.701055,799.86,436.99
420.22,511.19,429.05,392.701055,799.78,437.96
420.2,511.16,429.12,392.701055,799.67,438.93
420.18,511.13,429.18,392.701055,799.36,439.98
420.16,511.11,429.24,392.701055,798.89,440.81
420.13,511.07,429.34,392.701055,798.276181,440.522779
420.26,511.04,429.41,392.701055,797.97,441.73
420.24,510.98,429.55,392.701055,797.92,442.43
420.24,510.9,429.79,394.181477,797.8,443.05
420.24,510.86,429.83,394.477562,797.61,443.84
420.24,510.82,429.87,395.069731,797.08,444.46
420.22,510.77,429.91,395.6619,796.96,445.05
420.19,510.72,429.95,395.957984,796.9,445.84
420.16,510.66,429.98,395.365815,796.82,446.21
420.15,510.61,430,395.365815,796.68,446.81
420.12,510.55,430.03,395.365815,796.53,447.07
420.1,510.12,430.23,396.254068,796.04,447.44
420.19,510.07,430.27,396.254068,795.98,448.04
420.16,510.03,430.31,396.254068,795.5929,449.247697
420.14,509.98,430.33,396.254068,795.6,449.15
420.12,509.93,430.36,396.254068,795.56,449.39
420.11,509.88,430.36,396.254068,795.24,449.73
420.11,509.83,430.36,396.254068,794.83,449.83
420.1,509.77,430.35,396.254068,794.282643,452.57489
420.09,509.73,430.34,393.885393,793.97,453.05
420.09,509.65,430.35,393.885393,793.89,453.05
420.09,509.58,430.35,400.103166,793.69,452.97
420.18,509.060164,430.251756,393.122713,793.346744,452.297624
420.16,508.97,429.98,393.122713,793.05,451.85
420.16,508.92,429.95,393.122713,792.92,451.43
420.17,508.87,429.91,393.122713,792.87,451.14
420.16,508.81,429.88,393.122713,792.81,451.15
420.16,508.73,429.85,392.771798,792.81,451.04
420.16,508.63,429.83,392.771798,792.8,450.04
420.16,508.47,429.85,392.771798,792.76,449.04
420.14,508.1,429.92,392.771798,792.75,448.05
420.25,508.04,429.87,392.771798,792.78,447.08
420.22,507.99,429.8,392.771798,792.79,446.11
420.21,507.93,429.71,392.771798,792.82,445.18
420.22,507.88,429.6,393.122713,792.85,444.18
420.22,507.9,429.26,393.122713,792.88,443.08
420.22,507.82,429.17,393.122713,792.9,441.83
420.22,507.236667,429.351385,393.122713,792.98,440.66
420.22,506.94,428.93,393.122713,792.84,439.22
420.35,506.87,428.85,393.122713,792.86,438.04
420.31,507.236667,428.851178,393.473628,792.9,436.9
420.28,506.94,428.9,393.473628,792.98,435.82
420.26,506.87,428.78,393.473628,793.02,434.74
420.27,506.763908,427.850765,395.228202,793.08,433.68
420.28,506.696371,428.150889,395.228202,793.09,432.56
420.3,506.628834,427.850765,395.228202,793.03,431.4
420.5,506.561297,427.750723,395.228202,793.01,430.31
420.64,506.358687,427.650682,395.228202,793,429.2
420.6,505.93,427.9,395.228202,793.01,428.15
420.58,505.85,427.77,394.877287,793.09,427.28
420.53,506.088539,426.650269,394.877287,793.15,426.37
420.34,506.088539,426.650269,394.877287,793.700018,425.713523
420.32,505.61578,426.650269,394.877287,794.02,424.97
420.32,505.480707,426.250103,394.877287,794.01,423.93
420.49,504.92,425.89,394.877287,793.99,422.92
420.64,505.548244,426.350145,394.877287,793.96,421.92
420.62,505.9,425.94,394.877287,793.91,420.94
420.6,505.278096,425.549814,394.877287,792.701726,418.504605
420.56,504.96,425.76,394.877287,792.3,417.78
420.62,504.85,425.72,394.877287,792.26,416.88
420.77,504.81,425.47,394.877287,792.16,415.9
420.74,504.8,425.11,394.877287,792.04,414.98
420.7,504.66,425.01,394.877287,791.88,414.16
420.68,504.43,424.97,395.228202,791.77,413.65
420.66,504.05,424.96,395.228202,791.45,413.03
420.64,503.99,424.8,395.228202,790.68,412.09
420.58,503.94,424.59,395.228202,789.87,411.17
420.61,503.98,424.16,395.579117,789.06,410.34
420.73,503.89,424.04,397.333691,788.29,409.61
420.67,503.77,423.94,397.333691,788.2,408.94
420.61,503.62,423.85,397.333691,788,408.15
420.54,503.12,423.95,397.333691,788.01,407.73
420.33,503.05,423.83,397.684606,787.83,407.06
420.28,503,423.66,397.684606,787.74,406.41
420.27,503,423.4,397.684606,787.62,405.98
420.27,502.98,423.11,397.684606,786.85,405.09
420.43,502.92,423.01,397.684606,786.04,404.15
420.59,502.81,422.92,397.684606,785.33,403.72
420.52,502.7,422.82,397.684606,785.29,403.02
420.33,502.49,422.81,397.684606,785.28,402.44
420.29,502.07,422.87,397.684606,785.29,401.88
420.25,502.01,422.75,397.684606,785.38,401.23
420.23,501.98,422.6,398.035521,785.21,400.95
420.39,502.02,422.23,398.035521,785.06,400.69
420.5,501.96,422.15,398.035521,784.97,400.15
420.44,501.88,422.08,398.035521,784.74,400
420.24,501.79,422.03,398.035521,784.47,399.91
420.19,501.68,421.99,398.035521,783.93,399.84
420.17,501.54,421.96,398.035521,783.36,399.72
420.15,501.08,422.07,398.035521,783.05,399.57
420.25,501.02,422.01,398.386436,782.81,399.15
420.23,500.97,421.97,398.386436,782.6,399.12
420.2,500.91,421.92,399.088266,781.89,399.35
420.17,500.83,421.87,399.088266,781.2,399.82
420.14,500.73,421.82,399.088266,780.84,400.02
420.13,500.58,421.83,399.088266,780.971803,395.583943
420.27,500.11,421.97,398.386436,779.973512,395.953631
420.24,500.04,421.93,397.333691,779.84,396.1
420.2,499.98,421.89,396.982776,780.17,396.34
420.16,499.92,421.84,396.982776,780.1,397.13
420.13,499.86,421.81,396.982776,780.1,398.24
420.13,499.77,421.79,396.982776,780.16,399.28
420.28,499.66,421.79,396.982776,780.24,400.26
420.23,499.46,421.86,396.982776,780.31,401.35
420.19,499.07,421.97,396.982776,780.33,402.48
420.14,499.01,421.95,396.982776,780.26,403.95
420.11,498.95,421.94,396.982776,780.24,405.02
420.1,498.88,421.93,396.982776,780.27,406.09
420.21,498.8,421.94,397.333691,780.17,407.42
420.16,498.68,421.96,395.579117,780.12,408.9
420.12,498.051645,421.548161,395.579117,780.1,410
420.09,497.97,421.92,395.579117,780.09,411.11
420.11,497.91,421.98,395.579117,780.13,412.11
420.14,497.86,421.98,395.579117,780.14,413.2
420.23,497.79,421.99,395.579117,780.23,414.24
420.19,497.69,422,395.579117,780.26,415.4
420.16,497.241202,423.548987,394.526372,780.16,416.93
420.15,496.91,424.09,394.526372,780.2,418.02
420.16,496.84,424.1,397.333691,781.09659,417.580385
420.25,496.8,424.02,397.333691,782.05,418.16
420.19,496.7,424.03,397.333691,782.8,419.01
420.15,496.57,424.07,397.333691,783.04,420.13
420.15,496.07,424.35,397.333691,782.98,421.26
420.14,495.87,424.7,396.982776,783.02,422.41
420.23,495.78,424.76,396.982776,782.8,424
420.17,495.65,424.82,396.982776,782.92,425.09
420.12,495.48,424.9,400.14101,782.93,426.22
420.09,495.09,425.03,399.088266,782.99,427.31
420.11,495.02,425.04,399.088266,783.03,428.43
420.23,494.96,425.05,398.737351,782.81,430.06
420.19,494.91,425.07,397.684606,782.63,431.84
420.15,494.85,425.09,397.333691,782.594027,433.661817
420.15,494.77,425.13,397.333691,783.04,435.01
420.16,494.67,425.18,399.790095,783.01,436.07
420.15,494.52,425.27,399.790095,782.96,437.06
420.2,494,425.64,399.790095,782.92,438.04
420.15,493.88,425.81,399.790095,782.89,439.03
420.11,493.8,425.84,399.439181,782.77,439.98
420.11,493.71,425.85,399.439181,782.61,440.94
420.1,493.58,425.91,398.737351,782,441.98
420.17,493.16,426.08,398.737351,781.31,443
420.12,493.08,426.11,399.439181,781.13,443.93
420.07,493.02,426.12,399.439181,781.17,444.84
420.05,492.97,426.12,399.439181,781.346163,446.600901
420.03,492.9,426.13,399.439181,780.84,447.91
420,492.83,426.13,399.088266,780.19,448.88
420.07,492.73,426.16,399.088266,780.05,449.75
420.02,492.6,426.21,399.088266,780.02,450.53
419.99,492.03,426.6,399.088266,779.96,451.06
419.99,491.9,426.77,399.088266,779.77,451.96
419.98,491.84,426.77,399.088266,779.49,452.8
419.96,491.76,426.76,400.14101,779.13,453.46
420.03,491.66,426.75,400.14101,778.99,454
419.98,491.5,426.8,400.14101,778.85,454.81
419.93,491.09,426.93,400.14101,779.580646,457.332846
419.9,491.01,426.9,400.14101,779.84,457.75
419.88,490.93,426.88,400.14101,779.52,458.11
419.86,490.85,426.83,400.14101,779.05,458.52
419.92,490.76,426.8,400.14101,778.91,458.88
419.87,490.67,426.76,400.14101,778.68,459.03
419.84,490.5,426.79,400.14101,778.12,459.19
419.8,490.11,426.9,400.14101,777.97,459.5
419.78,490.04,426.85,400.14101,777.83,459.92
419.76,489.97,426.79,401.193755,777.44,460.09
419.73,489.9,426.69,401.895585,776.98,460.41
419.79,489.86,426.55,401.895585,776.68,460.92
419.77,489.89,426.17,401.193755,776.05,461.06
419.71,489.81,426.06,401.193755,775.46,461.17
419.68,489.7,425.99,401.193755,775.14,461.29
419.66,489.47,425.99,400.14101,774.87,461.36
419.66,489.07,426.03,400.14101,774.7,461.4
419.76,488.97,425.94,400.14101,774.21,461.17
419.7,488.87,425.82,400.14101,773.89,460.87
419.64,488.76,425.68,399.439181,773.66,460.55
419.56,488.72,425.41,399.439181,772.925371,461.276185
419.29,488.7,425.02,399.439181,772.1,460.08
419.28,488.4,424.98,399.439181,771.15,458.47
419.28,488.01,424.96,399.439181,769.764115,459.304515
419.32,487.91,424.8,400.491925,769.597733,458.811598
419.41,487.86,424.51,400.491925,769.82,458.32
419.39,487.87,424.04,399.790095,769.94,457.35
419.34,487.72,423.9,399.790095,769.81,455.92
419.31,487.47,423.79,398.386436,769.13,455.05
419.31,487.03,423.72,398.737351,768.6,453.85
419.54,487,423.28,399.439181,768.15,452.09
419.64,486.92,422.95,399.790095,767.95,449.96
419.62,486.77,422.76,399.790095,767.9,448.02
419.62,486.68,422.43,399.790095,767.92,446.11
419.65,486.56,422.02,399.790095,767.98,444.17
419.73,486.04,422.01,399.790095,767.96,442.3
419.69,485.9,421.83,399.790095,770.26326,437.862606
419.66,485.83,421.47,399.790095,769.97,436.04
419.65,485.77,421.04,399.790095,770,434.55
419.77,485.45,420.97,399.790095,770.06,433.02
419.72,485.02,420.91,399.790095,769.96,431.26
419.71,484.92,420.63,399.790095,770.08,429.93
419.74,484.92,420.1,399.790095,769.99,428.42
419.89,484.74,419.94,396.631862,769.96,426.93
419.85,484.41,419.83,396.631862,769.77,425.23
419.83,483.98,419.69,396.280947,769.79,423.97
419.87,483.94,419.28,396.280947,769.77,422.69
419.97,483.86,418.98,396.280947,769.43,421.05
419.92,483.64,418.84,396.280947,768.81,419.35
419.89,483.07,418.86,396.280947,768.13,418.01
419.93,482.97,418.6,396.280947,767.67,416.86
420.02,482.97,418.12,396.280947,767.4,415.83
419.96,482.83,417.99,396.631862,767.15,414.88
419.93,482.6,417.9,396.631862,766.89,413.98
419.96,482.06,417.94,396.280947,766.68,413.05
420.03,481.94,417.78,396.280947,765.93,411.99
419.98,481.86,417.52,395.930032,765.11,410.94
419.95,481.82,417.15,395.930032,764.32,410
420,481.59,417.07,395.930032,764.13,409.18
420.07,481.06,417.11,395.930032,763.98,408.46
420.04,480.93,417.01,395.930032,763.91,408.12
420.04,480.78,416.91,395.930032,764.772658,406.808805
420.2,480.49,416.89,395.930032,764.64,406.26
420.16,480.03,416.92,396.631862,764.14,406.01
420.13,479.92,416.82,396.631862,763.21,405.82
420.12,479.78,416.71,396.631862,762.11,405.89
420.26,479.54,416.69,396.631862,761.112256,405.083594
420.22,479.03,416.77,396.631862,760.79,405.14
420.19,478.91,416.65,397.684606,760.44,405.18
420.37,478.81,416.51,398.035521,760.613111,406.315888
420.82,478.74,416.24,398.035521,761.08,406.56
420.91,478.44,416.28,397.684606,761.02,407.79
420.92,477.95,416.4,397.684606,760.95,408.89
420.89,477.81,416.33,397.684606,760.9,409.82
420.85,477.6,416.33,398.035521,760.88,410.73
420.78,476.98,416.64,398.035521,760.91,411.79
420.75,476.37,416.97,396.982776,760.94,412.98
420.93,476.16,416.98,395.04799,760.98,414.24
421.06,476.01,416.95,395.602522,760.95,415.67
421.05,475.88,416.92,395.879788,760.94,416.96
421.01,475.7,416.91,396.988853,760.98,418.13
420.97,475.37,416.99,396.711586,761,419.36
420.97,474.95,417.06,396.988853,760.9,420.81
421.08,474.81,417.05,396.988853,760.91,421.96
421.05,474.6,417.06,397.543385,760.97,423.07
421.03,474.02,417.25,397.543385,760.98,424.19
421.12,473.9,417.24,397.543385,760.95,425.42
421.3,473.74,417.26,397.543385,758.450146,428.250715
421.22,473.23,417.58,398.375183,756.2,430.25
421.15,472.76,417.87,398.375183,758.283764,431.701137
421.11,472.11,418.04,398.929715,758.59,432.86
421.16,471.82,418.08,398.929715,758.63,433.88
421.18,471.51,418.15,398.929715,758.71,434.89
421.16,471.2,418.24,398.929715,758.77,435.86
421.29,471.05,418.22,398.929715,758.82,436.85
421.6,470.93,418.22,400.316045,758.78,437.84
421.91,470.77,418.2,400.316045,756.952709,440.080734
421.87,470.52,418.29,399.761513,756.07,441.42
421.8,469.88,418.64,399.761513,755.19,442.84
421.71,469.16,419.04,399.761513,754.59,443.91
421.68,468.87,419.06,399.761513,754.61,444.83
421.74,468.57,419.09,399.761513,754.37,445.79
421.75,468.2,419.19,399.761513,755.28889,447.967414
421.93,468.02,419.16,399.761513,754.91,448.95
422.02,467.9,419.13,399.761513,754.31,449.95
421.99,467.71,419.12,399.761513,753.74,450.91
421.9,467.33,419.23,399.761513,753.04,451.86
421.81,466.93,419.32,399.761513,752.54,452.68
421.76,466.79,419.3,399.761513,752.27,453.48
421.89,466.27,419.62,399.761513,752.1,454.07
422.04,465.83,419.85,399.761513,751.71,454.88
